id,user_id,center
7611,248,POINT (103.9876440000000031 1.3572530000000000)
7612,248,POINT (103.9876990000000063 1.3575860000000000)
7613,248,POINT (103.8479300000000052 1.3335470000000000)
7614,248,POINT (103.8890959999999950 1.3085169999999999)
7615,248,POINT (103.7715769999999935 1.3000950000000000)
7616,248,POINT (103.7829710000000034 1.2944310000000001)
7617,248,POINT (103.8718690000000038 1.3126540000000000)
7618,248,POINT (103.8958010000000058 1.3150869999999999)
7619,248,POINT (103.8954789999999946 1.3154110000000001)
7620,248,POINT (103.8981349999999964 1.3165880000000001)
7621,248,POINT (103.8933710000000019 1.3146819999999999)
7622,248,POINT (103.8555269999999950 1.3009740000000001)
7623,248,POINT (103.8556700000000035 1.2997660000000000)
7624,248,POINT (103.8542599999999965 1.2995859999999999)
7625,248,POINT (103.8428590000000042 1.2844340000000001)
7626,248,POINT (103.8429450000000003 1.3467309999999999)
7627,248,POINT (103.8403610000000015 1.3459470000000000)
7628,248,POINT (103.9532480000000021 1.3425270000000000)
7629,248,POINT (103.8918259999999947 1.3186359999999999)
7630,248,POINT (103.8437069999999949 1.3175550000000000)
7631,248,POINT (103.8439280000000053 1.3176410000000001)
7632,248,POINT (103.7930989999999980 1.3376140000000001)
7633,248,POINT (103.8544030000000049 1.3015639999999999)
7634,248,POINT (103.7863519999999937 1.3357820000000000)
7635,248,POINT (103.7869910000000004 1.3362339999999999)
7636,248,POINT (103.7863459999999947 1.3357509999999999)
7637,248,POINT (103.8880709999999965 1.3208819999999999)
7638,248,POINT (103.8868080000000020 1.3209400000000000)
7639,248,POINT (103.8549220000000020 1.2998019999999999)
7640,248,POINT (103.8548320000000018 1.3022920000000000)
7641,248,POINT (103.7932059999999979 1.3374850000000000)
7642,248,POINT (103.7936349999999948 1.3380220000000000)
7643,248,POINT (103.9599110000000053 1.3349930000000001)
7644,248,POINT (103.9531060000000053 1.3427210000000001)
7645,248,POINT (103.8666879999999964 1.2970950000000001)
7646,248,POINT (103.8668470000000070 1.2969299999999999)
7647,248,POINT (103.8622060000000005 1.2936669999999999)
7648,248,POINT (103.8722989999999982 1.3154650000000001)
7649,248,POINT (103.9532159999999976 1.3429130000000000)
7650,248,POINT (103.9534309999999948 1.3430839999999999)
7651,248,POINT (103.9128299999999996 1.3209839999999999)
7652,248,POINT (103.9029210000000063 1.3198289999999999)
7653,248,POINT (103.8484789999999975 1.3326450000000001)
7654,248,POINT (103.8178070000000019 1.2513760000000000)
7655,248,POINT (103.8176320000000032 1.2513650000000001)
7656,248,POINT (103.8227609999999999 1.2554510000000001)
7657,248,POINT (103.8228610000000032 1.2554310000000000)
7658,248,POINT (103.8219289999999972 1.2550950000000001)
7659,248,POINT (103.8230099999999965 1.2555930000000000)
7660,248,POINT (103.8232280000000003 1.2557449999999999)
7661,248,POINT (103.8241369999999932 1.2547400000000000)
7662,248,POINT (103.8237290000000002 1.2548450000000000)
7663,248,POINT (103.8557040000000029 1.2993280000000000)
7664,248,POINT (103.8436750000000046 1.3196159999999999)
7665,248,POINT (103.8435029999999983 1.3181780000000001)
7666,248,POINT (103.8486149999999952 1.3692020000000000)
7667,248,POINT (103.8482070000000022 1.3676170000000001)
7668,248,POINT (103.8491810000000015 1.3695020000000000)
7669,248,POINT (103.8491190000000017 1.3693150000000001)
7670,248,POINT (103.8755270000000053 1.3119160000000001)
7671,248,POINT (103.7720520000000022 1.3011619999999999)
7672,248,POINT (103.9348970000000065 1.3286160000000000)
7673,248,POINT (151.1667620000000056 -33.9373390000000015)
7674,248,POINT (103.8608899999999977 1.3017019999999999)
7675,248,POINT (103.8609129999999965 1.3016989999999999)
7676,248,POINT (103.8872329999999948 1.3116449999999999)
7677,248,POINT (103.8574250000000063 1.3013800000000000)
7678,248,POINT (103.8560990000000004 1.3011029999999999)
7679,248,POINT (103.8530540000000002 1.3029759999999999)
7680,248,POINT (103.8526010000000070 1.3029290000000000)
7681,248,POINT (103.8530779999999965 1.3030230000000000)
7682,248,POINT (103.8472040000000050 1.2890470000000001)
7683,248,POINT (103.8476900000000001 1.2890200000000001)
7684,248,POINT (103.8474039999999974 1.2891720000000000)
7685,248,POINT (103.8469560000000058 1.2882210000000001)
7686,248,POINT (103.8434969999999993 1.2884030000000000)
7687,248,POINT (103.8587840000000000 1.3078570000000000)
7688,248,POINT (103.7466859999999969 1.3350180000000000)
7689,248,POINT (103.9321020000000004 1.3730739999999999)
7690,248,POINT (103.8694229999999976 1.3216319999999999)
7691,248,POINT (103.9293849999999964 1.3900480000000000)
7692,248,POINT (103.9345289999999977 1.3859500000000000)
7693,248,POINT (103.8310249999999968 1.3549040000000001)
7694,248,POINT (103.8312289999999933 1.3546860000000001)
7695,248,POINT (103.8866529999999955 1.3194939999999999)
7696,248,POINT (103.7783670000000029 1.4380839999999999)
7697,248,POINT (103.7785509999999931 1.4379210000000000)
7698,248,POINT (103.7810580000000016 1.4348019999999999)
7699,248,POINT (103.8538070000000033 1.2934770000000000)
7700,248,POINT (103.8486529999999988 1.3504210000000001)
7701,248,POINT (103.8577879999999993 1.2949349999999999)
7702,248,POINT (103.8587579999999946 1.2955399999999999)
7703,248,POINT (103.8089559999999949 1.2918780000000001)
7704,248,POINT (103.9302289999999971 1.3252070000000000)
7705,248,POINT (103.8731580000000037 1.3493910000000000)
7706,248,POINT (103.8819709999999930 1.3162799999999999)
7707,248,POINT (103.8631210000000067 1.3009630000000001)
7708,248,POINT (103.8484219999999993 1.3639429999999999)
7709,248,POINT (103.9321439999999939 1.3730530000000001)
7710,248,POINT (103.8417000000000030 1.3352029999999999)
7711,248,POINT (103.8419459999999930 1.3352100000000000)
7712,248,POINT (103.8476660000000038 1.3325089999999999)
7713,248,POINT (103.8880819999999972 1.3117890000000001)
7714,248,POINT (103.8553579999999954 1.2988080000000000)
7715,248,POINT (103.9296109999999942 1.3292379999999999)
7716,248,POINT (103.8865469999999931 1.3207530000000001)
7717,248,POINT (103.8107100000000003 1.4446559999999999)
7718,248,POINT (103.8489699999999942 1.3691910000000000)
7719,248,POINT (103.7933989999999937 1.3379360000000000)
7720,248,POINT (103.9306100000000015 1.3285940000000001)
7721,248,POINT (103.9322520000000054 1.3739530000000000)
7722,248,POINT (103.8812580000000025 1.3050820000000001)
7723,248,POINT (103.8836880000000065 1.3153260000000000)
7724,248,POINT (103.8837809999999990 1.3152239999999999)
7725,248,POINT (103.8839420000000047 1.3158150000000000)
7726,248,POINT (103.8702779999999990 1.3209630000000001)
7727,248,POINT (103.9051010000000019 1.3015220000000001)
7728,248,POINT (103.8229039999999941 1.2634540000000001)
7729,248,POINT (103.8765910000000048 1.3020470000000000)
7730,248,POINT (103.6975740000000030 1.3387970000000000)
7731,248,POINT (103.8871189999999984 1.3103810000000000)
7732,248,POINT (103.8922280000000029 1.3159719999999999)
7733,248,POINT (103.8839030000000037 1.3106840000000000)
7734,248,POINT (103.8448869999999999 1.3003039999999999)
7735,248,POINT (103.8447479999999956 1.2997680000000000)
7736,248,POINT (103.8476440000000025 1.2989150000000000)
7737,248,POINT (103.8475339999999960 1.2990020000000000)
7738,248,POINT (103.8444470000000024 1.2997080000000001)
7739,248,POINT (103.9296339999999930 1.3286890000000000)
7740,248,POINT (103.8854010000000017 1.3122590000000001)
7741,248,POINT (103.8969759999999951 1.3253649999999999)
7742,248,POINT (103.8721689999999995 1.3151349999999999)
7743,248,POINT (103.8438709999999929 1.3176079999999999)
7744,248,POINT (103.9302569999999974 1.3269020000000000)
7745,248,POINT (103.8466360000000037 1.2852070000000000)
7746,248,POINT (103.8464639999999974 1.2849299999999999)
7747,248,POINT (103.8070879999999931 1.3311189999999999)
7748,248,POINT (103.7883999999999958 1.3068519999999999)
7749,248,POINT (103.7896230000000060 1.3061430000000001)
7750,248,POINT (103.7893490000000014 1.4050220000000000)
7751,248,POINT (103.7921010000000024 1.4038619999999999)
7752,248,POINT (103.7969010000000054 1.4034530000000001)
7753,248,POINT (103.7969609999999960 1.4036090000000001)
7754,248,POINT (103.7966739999999959 1.4034860000000000)
7755,248,POINT (103.8494660000000067 1.3691300000000000)
7756,248,POINT (103.9440639999999973 1.3526689999999999)
7757,248,POINT (103.9441070000000025 1.3536649999999999)
7758,248,POINT (103.9451169999999962 1.3540330000000000)
7759,248,POINT (103.9448849999999993 1.3542440000000000)
7760,248,POINT (103.9280459999999948 1.3244430000000000)
7761,248,POINT (103.9142370000000000 1.3195090000000000)
7762,248,POINT (103.9087090000000018 1.3182080000000000)
7763,248,POINT (103.9082999999999970 1.3090130000000000)
7764,248,POINT (103.9297980000000052 1.3895550000000001)
7765,248,POINT (103.8852169999999973 1.3593880000000000)
7766,248,POINT (103.8849620000000016 1.3588499999999999)
7767,248,POINT (103.8858110000000039 1.3593789999999999)
7768,248,POINT (103.8884160000000065 1.3593109999999999)
7769,248,POINT (103.9299989999999951 1.3285610000000001)
7770,248,POINT (103.9863749999999953 1.3541770000000000)
7771,248,POINT (103.9861140000000006 1.3560090000000000)
7772,248,POINT (103.8856130000000064 1.3197620000000001)
7773,248,POINT (103.8859790000000061 1.3218220000000001)
7774,248,POINT (103.8356509999999986 1.2896890000000001)
7775,248,POINT (103.8577080000000024 1.3018540000000001)
7776,248,POINT (103.8577829999999977 1.3020060000000000)
7777,248,POINT (103.8691120000000012 1.3216760000000001)
7778,248,POINT (103.8693719999999985 1.3218090000000000)
7779,248,POINT (103.8694339999999983 1.3217800000000000)
7780,248,POINT (103.8555800000000033 1.3684950000000000)
7781,248,POINT (103.8939709999999934 1.3188219999999999)
7782,248,POINT (103.8863649999999978 1.3214290000000000)
7783,248,POINT (103.7733879999999971 1.3047640000000000)
7784,248,POINT (103.7731100000000026 1.3050510000000000)
7785,248,POINT (103.7673390000000069 1.2915669999999999)
7786,248,POINT (103.8864750000000043 1.3200580000000000)
7787,248,POINT (103.8442160000000030 1.3173269999999999)
7788,248,POINT (103.8439319999999952 1.3174710000000001)
7789,248,POINT (103.8693329999999975 1.3222600000000000)
7790,248,POINT (103.9053849999999954 1.3021160000000001)
7791,248,POINT (103.9051520000000011 1.3019190000000000)
7792,248,POINT (103.7717300000000051 1.2995000000000001)
7793,248,POINT (103.8426019999999994 1.2848640000000000)
7794,248,POINT (103.8348770000000059 1.3031839999999999)
7795,248,POINT (103.8354029999999995 1.3028729999999999)
7796,248,POINT (103.8280309999999957 1.3771570000000000)
7797,248,POINT (103.8280960000000022 1.3760770000000000)
7798,248,POINT (103.8937630000000070 1.3187519999999999)
7799,248,POINT (103.8858680000000021 1.3081659999999999)
7800,248,POINT (103.8757880000000000 1.3167320000000000)
7801,248,POINT (103.8765640000000019 1.3025279999999999)
7802,248,POINT (103.8764900000000040 1.3026249999999999)
7803,248,POINT (103.8434740000000005 1.3200130000000001)
7804,248,POINT (103.8765860000000032 1.3026890000000000)
7805,248,POINT (103.8764840000000049 1.3025709999999999)
7806,248,POINT (103.8456060000000036 1.2994720000000000)
7807,248,POINT (103.8656469999999956 1.2826320000000000)
7808,248,POINT (103.8647250000000071 1.2845100000000000)
7809,248,POINT (103.9051620000000042 1.3014140000000001)
7810,248,POINT (103.8622060000000005 1.3311230000000001)
7811,248,POINT (103.8633470000000045 1.3029280000000001)
7812,248,POINT (103.8482190000000003 1.3329249999999999)
7813,248,POINT (103.8482360000000000 1.3329160000000000)
7814,248,POINT (103.8484169999999978 1.3328510000000000)
7815,248,POINT (103.8556240000000059 1.2994429999999999)
7816,248,POINT (103.8931989999999956 1.3149390000000001)
7817,248,POINT (103.9325060000000036 1.3245570000000000)
7818,248,POINT (103.9325290000000024 1.3246400000000000)
7819,248,POINT (103.8587380000000024 1.2953660000000000)
7820,248,POINT (103.8586710000000011 1.2955770000000000)
7821,248,POINT (103.8422800000000024 1.3197200000000000)
7822,248,POINT (103.8423930000000013 1.3196749999999999)
7823,248,POINT (103.8881149999999991 1.3118280000000000)
7824,248,POINT (103.9054299999999955 1.3020190000000000)
7825,248,POINT (103.9462130000000002 1.3558079999999999)
7826,248,POINT (103.8940400000000039 1.3191029999999999)
7827,248,POINT (103.8856300000000061 1.3319520000000000)
7828,248,POINT (103.8870799999999974 1.3225260000000001)
7829,248,POINT (103.8694399999999973 1.3216319999999999)
7830,248,POINT (103.8441679999999963 1.3173850000000000)
7831,248,POINT (103.8937119999999936 1.3187110000000000)
7832,248,POINT (103.7681929999999966 1.4557119999999999)
7833,248,POINT (103.8739759999999990 1.3182060000000000)
7834,248,POINT (103.8549799999999976 1.2989250000000001)
7835,248,POINT (103.8875560000000036 1.3111210000000000)
7836,248,POINT (103.8481110000000029 1.3327570000000000)
7837,248,POINT (103.8421620000000019 1.3193589999999999)
7838,248,POINT (103.9597040000000021 1.3346910000000001)
7839,248,POINT (103.9633900000000040 1.3351070000000000)
7840,248,POINT (103.9635660000000001 1.3351010000000001)
7841,248,POINT (103.8220649999999949 1.2637389999999999)
7842,248,POINT (103.8543449999999950 1.2995639999999999)
7843,248,POINT (103.7000919999999979 1.4372320000000001)
7844,248,POINT (103.7005209999999948 1.4370170000000000)
7845,248,POINT (103.7004919999999970 1.4386440000000000)
7846,248,POINT (103.7077720000000056 1.4449669999999999)
7847,248,POINT (103.7030380000000065 1.4369069999999999)
7848,248,POINT (103.6963300000000032 1.3382820000000000)
7849,248,POINT (103.6967199999999991 1.3388000000000000)
7850,248,POINT (103.7430810000000037 1.3332590000000000)
7851,248,POINT (103.9740039999999937 1.3186610000000001)
7852,248,POINT (103.9740659999999934 1.3177490000000001)
7853,248,POINT (103.9741060000000061 1.3190759999999999)
7854,248,POINT (103.7737159999999932 1.3046190000000000)
7855,270,POINT (101.6090590000000020 3.1870560000000001)
7856,270,POINT (101.6047760000000011 3.1882310000000000)
7857,270,POINT (101.6279739999999947 3.1871619999999998)
7858,270,POINT (101.6328429999999940 3.1866490000000001)
7859,270,POINT (101.6280409999999961 3.1862800000000000)
7860,270,POINT (101.6278020000000026 3.1868490000000000)
7861,270,POINT (101.6156749999999960 3.1503070000000002)
7862,270,POINT (101.6163580000000053 3.1497530000000000)
7863,270,POINT (101.6303240000000017 3.1896580000000001)
7864,270,POINT (101.6078200000000038 3.1950750000000001)
7865,270,POINT (101.6055929999999989 3.1865049999999999)
7866,270,POINT (101.6045649999999938 3.1854209999999998)
7867,270,POINT (101.6045380000000051 3.1851150000000001)
7868,270,POINT (101.6279289999999946 3.1867070000000002)
7869,270,POINT (101.6152739999999994 3.1167669999999998)
7870,270,POINT (101.6046149999999955 3.1852960000000001)
7871,270,POINT (101.6056319999999999 3.1875209999999998)
7872,270,POINT (101.6291630000000055 3.1894860000000000)
7873,270,POINT (101.6289129999999972 3.1893639999999999)
7874,270,POINT (101.6046419999999983 3.1885940000000002)
7875,270,POINT (101.6128039999999970 3.1106910000000001)
7876,270,POINT (101.6277790000000039 3.1869209999999999)
7877,270,POINT (101.6453139999999991 3.2079780000000002)
7878,270,POINT (101.6269790000000057 3.1305209999999999)
7879,270,POINT (101.6158750000000026 3.1481439999999998)
7880,270,POINT (101.6163250000000033 3.1493220000000002)
7881,270,POINT (101.6164559999999994 3.1490000000000000)
7882,270,POINT (101.6159459999999939 3.1484999999999999)
7883,270,POINT (101.6158630000000045 3.1490000000000000)
7884,270,POINT (101.6153139999999979 3.1473620000000002)
7885,270,POINT (101.6040519999999958 3.1338309999999998)
7886,270,POINT (101.5924629999999951 2.9445450000000002)
7887,270,POINT (110.3421629999999993 1.4871820000000000)
7888,270,POINT (110.3375810000000001 1.5485439999999999)
7889,270,POINT (110.3353929999999963 1.5493980000000001)
7890,270,POINT (110.3357660000000067 1.5504659999999999)
7891,270,POINT (110.3452800000000025 1.5603860000000001)
7892,270,POINT (110.3482139999999987 1.5570990000000000)
7893,270,POINT (110.3558960000000013 1.5877319999999999)
7894,270,POINT (110.3423879999999997 1.4867640000000000)
7895,270,POINT (101.6118409999999983 3.1326100000000001)
7896,270,POINT (101.6278219999999948 3.1865600000000001)
7897,270,POINT (101.6331299999999942 3.1927699999999999)
7898,270,POINT (101.6331480000000056 3.1927500000000002)
7899,270,POINT (101.6236179999999933 3.1504310000000002)
7900,270,POINT (100.3773340000000047 5.4284129999999999)
7901,270,POINT (100.3833060000000046 5.4286110000000001)
7902,270,POINT (100.3771229999999974 5.4280739999999996)
7903,270,POINT (101.5955540000000070 3.1043919999999998)
7904,270,POINT (101.6300810000000041 3.1952850000000002)
7905,270,POINT (101.6306629999999984 3.1953930000000001)
7906,270,POINT (101.6996599999999944 3.1544210000000001)
7907,270,POINT (101.6997099999999961 3.1541429999999999)
7908,270,POINT (101.6165830000000057 3.1491289999999998)
7909,270,POINT (101.6155349999999942 3.1502829999999999)
7910,270,POINT (100.7511520000000047 13.6937750000000005)
7911,270,POINT (100.5476689999999991 13.7226470000000003)
7912,270,POINT (100.5398799999999966 13.7500979999999995)
7913,270,POINT (100.5302240000000040 13.7445959999999996)
7914,270,POINT (100.5483100000000007 13.7236550000000008)
7915,270,POINT (100.5481659999999948 13.7237449999999992)
7916,270,POINT (101.5927539999999993 3.1194199999999999)
7917,270,POINT (101.6056150000000002 3.1852360000000002)
7918,270,POINT (101.7274280000000033 3.1194060000000001)
7919,270,POINT (101.6217330000000061 3.1377739999999998)
7920,270,POINT (101.6311409999999995 3.1952280000000002)
7921,270,POINT (101.6278279999999938 3.1869350000000001)
7922,270,POINT (101.6310349999999971 3.1953079999999998)
7923,270,POINT (101.6128640000000019 3.0640149999999999)
7924,270,POINT (101.6390690000000063 3.2138830000000000)
7925,270,POINT (101.6447349999999972 3.1265410000000000)
7926,270,POINT (101.6214860000000044 3.1184690000000002)
7927,270,POINT (101.6270070000000061 3.1112829999999998)
7928,270,POINT (101.4346689999999995 3.0402269999999998)
7929,270,POINT (101.3918010000000010 2.9985700000000000)
7930,270,POINT (101.4592549999999989 3.1090200000000001)
7931,270,POINT (101.4610090000000042 3.1091340000000001)
7932,270,POINT (101.4611969999999985 3.1090399999999998)
7933,270,POINT (101.4615519999999975 3.1098080000000001)
7934,270,POINT (100.2477549999999979 5.4731909999999999)
7935,270,POINT (100.2921939999999950 5.4668900000000002)
7936,270,POINT (101.6088589999999954 3.1842630000000001)
7937,270,POINT (101.6442849999999964 3.1425939999999999)
7938,270,POINT (101.6446090000000027 3.1423980000000000)
7939,270,POINT (101.6275689999999940 3.1308099999999999)
7940,270,POINT (101.6278269999999964 3.1873350000000000)
7941,270,POINT (101.6154240000000044 3.1505860000000001)
7942,270,POINT (101.6154240000000044 3.1503720000000000)
7943,270,POINT (101.5960400000000021 3.1050350000000000)
7944,270,POINT (101.6294520000000006 3.1831100000000001)
7945,270,POINT (101.6277290000000022 3.1870810000000001)
7946,270,POINT (101.6112870000000044 3.1565259999999999)
7947,270,POINT (101.6169079999999951 3.1488960000000001)
7948,270,POINT (101.6155959999999965 3.1501150000000000)
7949,270,POINT (101.6166900000000055 3.1490540000000000)
7950,270,POINT (101.6274570000000068 3.1113130000000000)
7951,270,POINT (101.5959789999999998 3.1049259999999999)
7952,270,POINT (101.5955950000000030 3.1049920000000002)
7953,270,POINT (101.5958949999999987 3.1052070000000001)
7954,270,POINT (101.5961400000000054 3.1049790000000002)
7955,270,POINT (101.5958550000000002 3.1053459999999999)
7956,270,POINT (101.5958119999999951 3.1058290000000000)
7957,270,POINT (101.3995659999999930 2.9902760000000002)
7958,270,POINT (101.6911269999999945 3.0554540000000001)
7959,270,POINT (101.6917609999999996 3.0685609999999999)
7960,270,POINT (101.6276869999999946 3.1307250000000000)
7961,270,POINT (101.6332689999999985 3.1952129999999999)
7962,270,POINT (101.6169050000000027 3.1489150000000001)
7963,270,POINT (101.6154800000000051 3.1503610000000002)
7964,270,POINT (101.6155739999999952 3.1502219999999999)
7965,270,POINT (101.6156859999999966 3.1502979999999998)
7966,270,POINT (101.6161539999999945 3.1502430000000001)
7967,270,POINT (101.6930470000000071 3.1494719999999998)
7968,270,POINT (101.6108969999999943 3.1573349999999998)
7969,270,POINT (101.6110039999999941 3.1562850000000000)
7970,270,POINT (101.6277850000000029 3.1870509999999999)
7971,270,POINT (101.6276340000000005 3.1870729999999998)
7972,270,POINT (101.6161539999999945 3.1484429999999999)
7973,270,POINT (101.6163080000000036 3.1502880000000002)
7974,270,POINT (101.6073130000000049 3.0724559999999999)
7975,270,POINT (101.6075280000000021 3.0716100000000002)
7976,270,POINT (101.6058539999999937 3.0730240000000002)
7977,270,POINT (101.6066589999999934 3.0729299999999999)
7978,270,POINT (101.6075709999999930 3.0721020000000001)
7979,270,POINT (101.6175700000000006 3.1270180000000001)
7980,270,POINT (101.6278480000000002 3.1866230000000000)
7981,270,POINT (101.6371180000000010 3.1105950000000000)
7982,270,POINT (101.6152950000000033 3.1504360000000000)
7983,270,POINT (101.6670430000000067 3.1426550000000000)
7984,270,POINT (100.6024500000000046 13.9186549999999993)
7985,270,POINT (100.5428189999999944 13.7605609999999992)
7986,270,POINT (100.5394399999999990 13.7458570000000009)
7987,270,POINT (100.5395529999999980 13.7465919999999997)
7988,270,POINT (100.5345899999999943 13.7460240000000002)
7989,270,POINT (100.5351160000000021 13.7457209999999996)
7990,270,POINT (100.5350069999999931 13.7457709999999995)
7991,270,POINT (100.5303100000000001 13.7450130000000001)
7992,270,POINT (100.6025819999999982 13.9201180000000004)
7993,270,POINT (100.6035540000000026 13.9205520000000007)
7994,270,POINT (100.6035049999999984 13.9203829999999993)
7995,270,POINT (100.6033450000000045 13.9209709999999998)
7996,270,POINT (101.6095660000000009 3.1571210000000001)
7997,270,POINT (101.6116530000000040 3.1568070000000001)
7998,270,POINT (101.6283289999999937 3.1870110000000000)
7999,270,POINT (101.6333840000000066 3.1924290000000002)
8000,270,POINT (101.6329410000000024 3.1927449999999999)
8001,270,POINT (101.6058969999999988 3.1866330000000000)
8002,270,POINT (101.6304070000000053 3.1950989999999999)
8003,270,POINT (101.6528679999999980 3.1656260000000001)
8004,270,POINT (101.6264850000000024 3.1307950000000000)
8005,270,POINT (101.6264529999999979 3.1305749999999999)
8006,270,POINT (101.6267749999999950 3.1304249999999998)
8007,270,POINT (101.6256269999999944 3.1923219999999999)
8008,270,POINT (101.6157749999999993 3.1483010000000000)
8009,270,POINT (101.6155190000000061 3.1474650000000000)
8010,270,POINT (101.6111219999999946 3.1574849999999999)
8011,270,POINT (101.6952289999999977 3.1570960000000001)
8012,270,POINT (101.6954400000000049 3.1561140000000001)
8013,270,POINT (101.6948069999999973 3.1558489999999999)
8014,270,POINT (101.6052370000000025 3.1868129999999999)
8015,270,POINT (101.6363240000000019 3.1091169999999999)
8016,270,POINT (101.6270959999999945 3.1308050000000001)
8017,270,POINT (101.6269910000000039 3.1309600000000000)
8018,270,POINT (101.6222219999999936 3.2251170000000000)
8019,270,POINT (101.6602060000000023 3.1756430000000000)
8020,270,POINT (101.6663219999999939 3.1707470000000000)
8021,270,POINT (101.6117809999999935 3.2129479999999999)
8022,270,POINT (101.6512579999999986 3.1630129999999999)
8023,270,POINT (101.6266459999999938 3.1309730000000000)
8024,270,POINT (101.6055149999999969 3.1890749999999999)
8025,270,POINT (101.6051379999999966 3.1892360000000002)
8026,270,POINT (101.5937569999999965 3.0987040000000001)
8027,270,POINT (101.5960560000000044 3.1049660000000001)
8028,270,POINT (101.5957559999999944 3.1052110000000002)
8029,270,POINT (101.6932670000000059 3.1493799999999998)
8030,270,POINT (101.6458509999999933 3.2244999999999999)
8031,270,POINT (101.6670730000000020 3.1706829999999999)
8032,270,POINT (101.6527820000000020 3.1656909999999998)
8033,270,POINT (101.5968060000000008 3.1025900000000002)
8034,270,POINT (101.6073559999999958 3.1639979999999999)
8035,270,POINT (101.6058589999999953 3.1873109999999998)
8036,270,POINT (101.6263909999999981 3.1308500000000001)
8037,270,POINT (101.5956950000000063 3.1058620000000001)
8038,270,POINT (101.6224909999999966 3.1106710000000000)
8039,270,POINT (101.6280210000000039 3.1116519999999999)
8040,270,POINT (101.5744830000000007 3.1138629999999998)
8041,270,POINT (101.5744650000000036 3.1139540000000001)
8042,270,POINT (101.5424139999999937 2.9635929999999999)
8043,270,POINT (101.5815060000000045 3.0206149999999998)
8044,270,POINT (101.5813839999999999 3.0186920000000002)
8045,270,POINT (101.6291350000000051 3.1925829999999999)
8046,270,POINT (101.5470279999999974 3.0567180000000000)
8047,270,POINT (101.6768150000000048 3.1169910000000001)
8048,270,POINT (101.6772919999999942 3.1178460000000001)
8049,270,POINT (101.6770829999999961 3.1178050000000002)
8050,270,POINT (101.6779509999999931 3.1174580000000001)
8051,270,POINT (101.6154669999999953 3.1507149999999999)
8052,270,POINT (101.6293179999999978 3.1357990000000000)
8053,270,POINT (101.6250840000000011 3.1920780000000000)
8054,270,POINT (101.6116640000000046 3.1094599999999999)
8055,270,POINT (101.6250859999999960 3.1916000000000002)
8056,270,POINT (101.6458480000000009 3.2085089999999998)
8057,270,POINT (101.7065929999999980 3.1761860000000000)
8058,270,POINT (101.6102640000000008 3.1572149999999999)
8059,270,POINT (101.6279449999999969 3.1868580000000000)
8060,270,POINT (101.6151360000000068 3.1505420000000002)
8061,270,POINT (101.6212019999999967 3.1879979999999999)
8062,270,POINT (101.6167740000000066 3.1491470000000001)
8063,270,POINT (101.6161699999999968 3.2104460000000001)
8064,270,POINT (101.6154130000000038 3.1502810000000001)
8065,270,POINT (101.6326240000000070 3.1864569999999999)
8066,270,POINT (101.5662480000000016 3.1937110000000000)
8067,270,POINT (101.6311180000000007 3.1870790000000002)
8068,270,POINT (101.6729739999999964 3.0717810000000001)
8069,270,POINT (101.6258629999999954 3.1306590000000001)
8070,270,POINT (110.3511309999999952 1.5560860000000001)
8071,270,POINT (110.3424509999999970 1.4870660000000000)
8072,270,POINT (101.7152329999999978 3.1472400000000000)
8073,270,POINT (101.6238910000000004 3.1342420000000000)
8074,280,POINT (4.4200689999999998 51.2794850000000011)
8075,280,POINT (4.4199874999999995 51.2825430000000040)
8076,280,POINT (4.4179100000000000 51.2267450000000011)
8077,280,POINT (4.4174910000000001 51.2195320000000009)
8078,280,POINT (4.4186790000000000 51.2784460000000024)
8079,280,POINT (4.4180659999999996 51.2772379999999970)
8080,280,POINT (4.4377199999999997 51.2420130000000000)
8081,280,POINT (4.4359500000000001 51.2549139999999994)
8082,280,POINT (4.4165020000000004 51.2859369999999970)
8083,280,POINT (4.4196920000000004 51.2824480000000023)
8084,280,POINT (4.4867299999999997 51.2836879999999979)
8085,280,POINT (4.4382460000000004 51.2422809999999984)
8086,280,POINT (4.4372540000000003 51.2425849999999983)
8087,280,POINT (4.4176390000000003 51.2729280000000003)
8088,280,POINT (4.4199849999999996 51.2457130000000021)
8089,280,POINT (4.4383679999999996 51.2423429999999982)
8090,280,POINT (4.3970070000000003 51.2217640000000003)
8091,280,POINT (4.4176149999999996 51.2199450000000027)
8092,280,POINT (4.4164180000000002 51.2454899999999967)
8093,280,POINT (4.4328399999999997 51.2553600000000031)
8094,280,POINT (4.4182389999999998 51.2825440000000015)
8095,280,POINT (4.4174519999999999 51.2735369999999975)
8096,280,POINT (4.4370099999999999 51.2420770000000019)
8097,280,POINT (4.4372290000000003 51.2425860000000029)
8098,280,POINT (4.4194750000000003 51.2571969999999979)
8099,280,POINT (4.4352039999999997 51.2408390000000011)
8100,280,POINT (4.4375390000000001 51.2423130000000029)
8101,280,POINT (4.4379809999999997 51.2428749999999980)
8102,280,POINT (4.4381959999999996 51.2417710000000000)
8103,280,POINT (4.4603339999999996 51.2712280000000007)
8104,280,POINT (4.4164380000000003 51.2823920000000015)
8105,280,POINT (4.4195620000000000 51.2798909999999992)
8106,280,POINT (4.4177949999999999 51.2781510000000011)
8107,280,POINT (4.4048090000000002 51.2290130000000019)
8108,280,POINT (4.4537899999999997 51.2242109999999968)
8109,280,POINT (4.4496390000000003 51.2259090000000015)
